com.samsung.shealth.step_daily_trend,6262003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
342aa486-89fd-4eef-b859-99082f48142a.binning_data.json,2023-04-09 23:00:01.795,2023-04-09 23:00:01.795,com.sec.android.app.shealth,0,381,1.227347,297.4811,17.770662,PuK0nF5N0H,com.sec.android.app.shealth,342aa486-89fd-4eef-b859-99082f48142a,1680998400000,
6609cc5c-a836-4b20-8c69-c189bab81454.binning_data.json,2023-04-10 22:27:24.382,2023-04-10 08:22:56.129,com.sec.android.app.shealth,-2,84,1.126462,64.17275,3.8170183,VfS0qUERdZ,com.sec.android.app.shealth,6609cc5c-a836-4b20-8c69-c189bab81454,1681084800000,
46734401-2dcd-4c50-9610-774dc875a15c.binning_data.json,2023-04-10 23:06:41.093,2023-04-10 23:06:41.093,com.sec.android.app.shealth,0,84,1.126462,64.17275,3.8170183,PuK0nF5N0H,com.sec.android.app.shealth,46734401-2dcd-4c50-9610-774dc875a15c,1681084800000,
53ff15f1-cfd4-4a21-8dea-1f24a0bc53cb.binning_data.json,2023-04-12 01:40:27.349,2023-04-11 07:27:57.836,com.sec.android.app.shealth,-2,306,1.5433822,239.57236,14.114662,VfS0qUERdZ,com.sec.android.app.shealth,53ff15f1-cfd4-4a21-8dea-1f24a0bc53cb,1681171200000,
f1519129-6117-49a0-b3c5-970769cd6005.binning_data.json,2023-04-12 01:40:26.625,2023-04-12 01:40:26.625,com.sec.android.app.shealth,0,296,1.5579286,232.15236,13.354663,PuK0nF5N0H,com.sec.android.app.shealth,f1519129-6117-49a0-b3c5-970769cd6005,1681171200000,
a3bffc88-585f-48fe-a4ef-3f7bda274267.binning_data.json,2023-04-12 01:40:32.224,2023-04-12 01:40:32.224,com.sec.android.app.shealth,102,16,1.1838609,11.880938,0.9799707,wQNR8pXUUr,com.sec.android.app.shealth,a3bffc88-585f-48fe-a4ef-3f7bda274267,1681171200000,
00bedf4f-47f5-45d0-a9e9-b304491902a7.binning_data.json,2023-04-12 14:36:59.637,2023-04-12 05:03:45.210,com.sec.android.app.shealth,-2,4866,1.4048975,3623.6584,223.3711,VfS0qUERdZ,com.sec.android.app.shealth,00bedf4f-47f5-45d0-a9e9-b304491902a7,1681257600000,
84b0d47b-9686-45d3-91a1-afc21fa92cc2.binning_data.json,2023-04-12 23:00:06.476,2023-04-12 23:00:06.476,com.sec.android.app.shealth,0,667,1.4528004,525.0513,30.010527,PuK0nF5N0H,com.sec.android.app.shealth,84b0d47b-9686-45d3-91a1-afc21fa92cc2,1681257600000,
79f8adcc-4816-4395-8d08-6465d381db1b.binning_data.json,2023-04-12 23:00:07.824,2023-04-12 23:00:07.824,com.sec.android.app.shealth,102,4799,1.3939961,3555.0803,220.97017,wQNR8pXUUr,com.sec.android.app.shealth,79f8adcc-4816-4395-8d08-6465d381db1b,1681257600000,
025437db-879d-448f-910e-1c8b18d682f1.binning_data.json,2023-04-13 21:33:42.138,2023-04-13 07:39:02.060,com.sec.android.app.shealth,-2,10506,1.6314493,8375.594,569.549,VfS0qUERdZ,com.sec.android.app.shealth,025437db-879d-448f-910e-1c8b18d682f1,1681344000000,
f73fcc27-34da-4d68-8c4e-6be1b1da8f71.binning_data.json,2023-04-13 23:11:17.964,2023-04-13 23:11:17.964,com.sec.android.app.shealth,0,535,1.4103055,421.81216,24.045263,PuK0nF5N0H,com.sec.android.app.shealth,f73fcc27-34da-4d68-8c4e-6be1b1da8f71,1681344000000,
0ccbc4fd-8ac4-4f62-822b-106d30bb0ac3.binning_data.json,2023-04-13 23:11:19.291,2023-04-13 23:11:19.291,com.sec.android.app.shealth,102,10444,1.6317391,8323.804,566.70807,wQNR8pXUUr,com.sec.android.app.shealth,0ccbc4fd-8ac4-4f62-822b-106d30bb0ac3,1681344000000,
2d3b0d4f-8ea0-4789-a2f1-324e189f38a4.binning_data.json,2023-04-14 21:18:06.992,2023-04-14 07:27:41.811,com.sec.android.app.shealth,-2,6410,1.4127514,4791.008,287.882,VfS0qUERdZ,com.sec.android.app.shealth,2d3b0d4f-8ea0-4789-a2f1-324e189f38a4,1681430400000,
eb584fbc-320d-47a5-8555-c08ca86bebd7.binning_data.json,2023-04-14 23:00:01.878,2023-04-14 23:00:01.878,com.sec.android.app.shealth,0,1449,1.5008576,1138.6144,65.59562,PuK0nF5N0H,com.sec.android.app.shealth,eb584fbc-320d-47a5-8555-c08ca86bebd7,1681430400000,
6c143550-d59d-43b6-8e5c-a73dd59189ad.binning_data.json,2023-04-14 23:00:03.402,2023-04-14 23:00:03.402,com.sec.android.app.shealth,102,6334,1.3996029,4692.695,281.2612,wQNR8pXUUr,com.sec.android.app.shealth,6c143550-d59d-43b6-8e5c-a73dd59189ad,1681430400000,
0a3503a7-280d-4760-a0bb-2229ddbf77bc.binning_data.json,2023-04-15 22:15:39.943,2023-04-15 05:16:26.286,com.sec.android.app.shealth,-2,11113,1.6668297,8922.961,629.9241,VfS0qUERdZ,com.sec.android.app.shealth,0a3503a7-280d-4760-a0bb-2229ddbf77bc,1681516800000,
652e90bf-a9d3-4ce5-97d6-7e49c5e16070.binning_data.json,2023-04-15 23:00:02.452,2023-04-15 23:00:02.452,com.sec.android.app.shealth,0,905,1.4801764,709.0044,40.956127,PuK0nF5N0H,com.sec.android.app.shealth,652e90bf-a9d3-4ce5-97d6-7e49c5e16070,1681516800000,
8c8d60a3-7e7d-4f8e-9798-1e582e6d0c89.binning_data.json,2023-04-15 23:00:04.003,2023-04-15 23:00:04.003,com.sec.android.app.shealth,102,10910,1.6694487,8756.246,620.34247,wQNR8pXUUr,com.sec.android.app.shealth,8c8d60a3-7e7d-4f8e-9798-1e582e6d0c89,1681516800000,
13178c94-dc76-4106-a5a6-7bca6fbfc9b4.binning_data.json,2023-04-16 17:27:39.393,2023-04-16 04:50:26.523,com.sec.android.app.shealth,-2,4371,1.4344809,3261.4553,196.44156,VfS0qUERdZ,com.sec.android.app.shealth,13178c94-dc76-4106-a5a6-7bca6fbfc9b4,1681603200000,
bb514e82-173b-4e56-89c6-63cd6110938b.binning_data.json,2023-04-16 23:00:02.146,2023-04-16 23:00:02.146,com.sec.android.app.shealth,0,541,1.4686282,425.5319,24.369276,PuK0nF5N0H,com.sec.android.app.shealth,bb514e82-173b-4e56-89c6-63cd6110938b,1681603200000,
09f4a85d-50eb-43a4-9c7c-593361a6bba7.binning_data.json,2023-04-16 23:00:03.766,2023-04-16 23:00:03.766,com.sec.android.app.shealth,102,4230,1.431081,3145.7722,189.42986,wQNR8pXUUr,com.sec.android.app.shealth,09f4a85d-50eb-43a4-9c7c-593361a6bba7,1681603200000,
21fdbe3c-3606-4525-babc-7c1704916d22.binning_data.json,2023-04-17 22:39:29.976,2023-04-17 07:47:19.171,com.sec.android.app.shealth,-2,7025,2.0525398,6140.2183,492.91937,VfS0qUERdZ,com.sec.android.app.shealth,21fdbe3c-3606-4525-babc-7c1704916d22,1681689600000,
c1046b24-1c35-448d-a9aa-0d0169346708.binning_data.json,2023-04-17 23:00:01.899,2023-04-17 23:00:01.899,com.sec.android.app.shealth,0,371,1.4628723,291.40207,16.745247,PuK0nF5N0H,com.sec.android.app.shealth,c1046b24-1c35-448d-a9aa-0d0169346708,1681689600000,
86133204-1f53-43b0-bcdc-df34b2db1179.binning_data.json,2023-04-17 23:00:03.521,2023-04-17 23:00:03.521,com.sec.android.app.shealth,102,6906,2.0713336,6047.2056,487.4992,wQNR8pXUUr,com.sec.android.app.shealth,86133204-1f53-43b0-bcdc-df34b2db1179,1681689600000,
8cdff91f-deac-477f-ae72-ae568bb2e58f.binning_data.json,2023-04-18 22:09:06.197,2023-04-18 09:37:52.680,com.sec.android.app.shealth,-2,4336,1.4944448,3372.9236,196.42632,VfS0qUERdZ,com.sec.android.app.shealth,8cdff91f-deac-477f-ae72-ae568bb2e58f,1681776000000,
a087340e-1690-47db-ae54-bf17ae45a7dd.binning_data.json,2023-04-18 23:00:05.733,2023-04-18 23:00:05.733,com.sec.android.app.shealth,0,3720,1.5152469,2944.4512,167.99753,PuK0nF5N0H,com.sec.android.app.shealth,a087340e-1690-47db-ae54-bf17ae45a7dd,1681776000000,
c60757b1-d5a0-45eb-bb6f-5e6fb50e7927.binning_data.json,2023-04-18 23:00:13.886,2023-04-18 23:00:13.886,com.sec.android.app.shealth,102,3588,1.4701134,2735.8184,164.77013,wQNR8pXUUr,com.sec.android.app.shealth,c60757b1-d5a0-45eb-bb6f-5e6fb50e7927,1681776000000,
de900a33-08ca-4ae0-bc1b-fd061068eacf.binning_data.json,2023-04-19 22:04:06.127,2023-04-19 07:00:28.403,com.sec.android.app.shealth,-2,10328,1.7566147,8556.794,604.25415,VfS0qUERdZ,com.sec.android.app.shealth,de900a33-08ca-4ae0-bc1b-fd061068eacf,1681862400000,
58ff931c-f6ba-44e0-809c-164890b2ddc5.binning_data.json,2023-04-19 23:00:01.735,2023-04-19 23:00:01.735,com.sec.android.app.shealth,0,4564,1.4973925,3591.5264,206.12051,PuK0nF5N0H,com.sec.android.app.shealth,58ff931c-f6ba-44e0-809c-164890b2ddc5,1681862400000,
d1bbf3ff-00f5-4218-988c-d28851941b8b.binning_data.json,2023-04-19 23:00:02.538,2023-04-19 23:00:02.538,com.sec.android.app.shealth,102,9638,1.7539119,7923.3706,565.70386,wQNR8pXUUr,com.sec.android.app.shealth,d1bbf3ff-00f5-4218-988c-d28851941b8b,1681862400000,
95bfa017-9631-4b18-8db5-6ff907f5b1b2.binning_data.json,2023-04-20 23:05:37.376,2023-04-20 06:37:27.486,com.sec.android.app.shealth,-2,4875,1.4913993,3775.2722,222.17702,VfS0qUERdZ,com.sec.android.app.shealth,95bfa017-9631-4b18-8db5-6ff907f5b1b2,1681948800000,
4bf5b8d3-8c02-45df-a1da-fe605bcb6da7.binning_data.json,2023-04-20 23:00:56.812,2023-04-20 23:00:56.812,com.sec.android.app.shealth,0,3904,1.5146425,3079.5713,175.55432,PuK0nF5N0H,com.sec.android.app.shealth,4bf5b8d3-8c02-45df-a1da-fe605bcb6da7,1681948800000,
bf642cb3-09ae-4ef1-91c6-e121cc2170af.binning_data.json,2023-04-21 23:00:06.953,2023-04-20 23:00:57.622,com.sec.android.app.shealth,102,4424,1.4499596,3357.1218,195.67,wQNR8pXUUr,com.sec.android.app.shealth,bf642cb3-09ae-4ef1-91c6-e121cc2170af,1681948800000,
189417c0-26ad-4a30-b474-61a536d42412.binning_data.json,2023-04-22 04:48:48.286,2023-04-20 23:05:49.647,com.sec.android.app.shealth,-2,7162,1.4038496,5454.516,322.24268,VfS0qUERdZ,com.sec.android.app.shealth,189417c0-26ad-4a30-b474-61a536d42412,1682035200000,
befd6861-0b63-42b4-9d27-ff194f3a8573.binning_data.json,2023-04-21 23:00:06.276,2023-04-21 23:00:06.276,com.sec.android.app.shealth,0,5491,1.4431746,4273.2207,247.99231,PuK0nF5N0H,com.sec.android.app.shealth,befd6861-0b63-42b4-9d27-ff194f3a8573,1682035200000,
869e329c-8d6f-4556-9d10-351ab49080dc.binning_data.json,2023-04-22 23:00:03.015,2023-04-21 23:00:06.965,com.sec.android.app.shealth,102,6721,1.3617009,5014.77,298.28085,wQNR8pXUUr,com.sec.android.app.shealth,869e329c-8d6f-4556-9d10-351ab49080dc,1682035200000,
71c3f918-ac8b-4f1d-a9bd-f836c342a519.binning_data.json,2023-04-22 22:51:01.587,2023-04-22 04:57:34.575,com.sec.android.app.shealth,-2,5363,1.4879013,4147.3267,245.8226,VfS0qUERdZ,com.sec.android.app.shealth,71c3f918-ac8b-4f1d-a9bd-f836c342a519,1682121600000,
5da44144-abf8-4fe8-8cf6-5cfd80e657c5.binning_data.json,2023-04-22 23:00:01.784,2023-04-22 23:00:01.784,com.sec.android.app.shealth,0,3938,1.5422096,3103.9824,177.1279,PuK0nF5N0H,com.sec.android.app.shealth,5da44144-abf8-4fe8-8cf6-5cfd80e657c5,1682121600000,
dcb4ca95-7e0d-402f-b791-dfa66b957004.binning_data.json,2023-04-22 23:00:03.033,2023-04-22 23:00:03.033,com.sec.android.app.shealth,102,5045,1.4302979,3814.8904,231.4703,wQNR8pXUUr,com.sec.android.app.shealth,dcb4ca95-7e0d-402f-b791-dfa66b957004,1682121600000,
581a966b-3742-4717-a9a3-2517b86c6095.binning_data.json,2023-04-23 21:08:33.498,2023-04-23 08:16:37.581,com.sec.android.app.shealth,-2,4582,1.5445244,3583.0256,203.75143,VfS0qUERdZ,com.sec.android.app.shealth,581a966b-3742-4717-a9a3-2517b86c6095,1682208000000,
69accfdd-a751-4c6d-a78c-111990eafa44.binning_data.json,2023-04-23 23:00:01.552,2023-04-23 23:00:01.552,com.sec.android.app.shealth,0,3898,1.6005816,3089.7751,175.04,PuK0nF5N0H,com.sec.android.app.shealth,69accfdd-a751-4c6d-a78c-111990eafa44,1682208000000,
c20847f5-ca7c-4724-821d-df3c6532868a.binning_data.json,2023-04-23 23:00:02.404,2023-04-23 23:00:02.404,com.sec.android.app.shealth,102,3485,1.4536439,2645.0503,153.03,wQNR8pXUUr,com.sec.android.app.shealth,c20847f5-ca7c-4724-821d-df3c6532868a,1682208000000,
3cdf2902-4d72-42d8-bdac-6a062333016c.binning_data.json,2023-04-24 22:04:11.578,2023-04-23 23:23:04.236,com.sec.android.app.shealth,-2,4643,1.5030018,3606.8442,209.95488,VfS0qUERdZ,com.sec.android.app.shealth,3cdf2902-4d72-42d8-bdac-6a062333016c,1682294400000,
58e22f63-eb97-46bc-97a7-34caa5e799f9.binning_data.json,2023-04-24 23:00:02.201,2023-04-24 23:00:02.201,com.sec.android.app.shealth,0,3798,1.484779,3000.82,170.84615,PuK0nF5N0H,com.sec.android.app.shealth,58e22f63-eb97-46bc-97a7-34caa5e799f9,1682294400000,
47e01ccd-e5fd-4846-94d0-ecd701d95f73.binning_data.json,2023-04-24 23:00:03.535,2023-04-24 23:00:03.535,com.sec.android.app.shealth,102,4015,1.4687897,3059.9392,180.93996,wQNR8pXUUr,com.sec.android.app.shealth,47e01ccd-e5fd-4846-94d0-ecd701d95f73,1682294400000,
5447eb08-f16e-4e49-9bd4-d25adbd48cf2.binning_data.json,2023-04-25 23:00:02.824,2023-04-25 07:21:55.820,com.sec.android.app.shealth,-2,6476,1.5165527,5034.1284,299.24158,VfS0qUERdZ,com.sec.android.app.shealth,5447eb08-f16e-4e49-9bd4-d25adbd48cf2,1682380800000,
0dcfb14a-ce1b-4219-ae89-7628eb689594.binning_data.json,2023-04-25 23:00:02.358,2023-04-25 23:00:02.358,com.sec.android.app.shealth,0,5063,1.5081651,3987.9492,227.69325,PuK0nF5N0H,com.sec.android.app.shealth,0dcfb14a-ce1b-4219-ae89-7628eb689594,1682380800000,
5ebc18ef-ece7-4b71-96ee-aa34c7d83e81.binning_data.json,2023-04-25 23:00:03.088,2023-04-25 23:00:03.088,com.sec.android.app.shealth,102,5814,1.475893,4441.0693,267.0599,wQNR8pXUUr,com.sec.android.app.shealth,5ebc18ef-ece7-4b71-96ee-aa34c7d83e81,1682380800000,
6278994a-085c-4d47-8f2b-6cdb0bd1a2eb.binning_data.json,2023-04-26 20:47:49.781,2023-04-26 01:01:27.347,com.sec.android.app.shealth,-2,6062,1.4742924,4672.3335,274.0932,VfS0qUERdZ,com.sec.android.app.shealth,6278994a-085c-4d47-8f2b-6cdb0bd1a2eb,1682467200000,
b89acad6-dfae-4ffc-a73e-ee7e39018a07.binning_data.json,2023-04-26 23:00:01.501,2023-04-26 23:00:01.501,com.sec.android.app.shealth,0,4611,1.506404,3617.1943,208.17223,PuK0nF5N0H,com.sec.android.app.shealth,b89acad6-dfae-4ffc-a73e-ee7e39018a07,1682467200000,
b52c1824-c24e-40c2-9cc9-e75b5a051a5d.binning_data.json,2023-04-26 23:00:02.409,2023-04-26 23:00:02.409,com.sec.android.app.shealth,102,5234,1.4161551,3945.6497,233.28995,wQNR8pXUUr,com.sec.android.app.shealth,b52c1824-c24e-40c2-9cc9-e75b5a051a5d,1682467200000,
d277fe7d-74f6-4d11-95c6-056a413d5952.binning_data.json,2023-04-27 22:05:34.068,2023-04-27 04:59:11.334,com.sec.android.app.shealth,-2,4971,1.4987603,3846.9436,223.03316,VfS0qUERdZ,com.sec.android.app.shealth,d277fe7d-74f6-4d11-95c6-056a413d5952,1682553600000,
cbe78d58-5328-4202-933b-8695549ba5f9.binning_data.json,2023-04-27 23:00:01.890,2023-04-27 23:00:01.890,com.sec.android.app.shealth,0,3510,1.5345199,2777.4316,157.72614,PuK0nF5N0H,com.sec.android.app.shealth,cbe78d58-5328-4202-933b-8695549ba5f9,1682553600000,
34a393cd-4269-46bb-a5c8-82415f4405e6.binning_data.json,2023-04-27 23:00:03.274,2023-04-27 23:00:03.274,com.sec.android.app.shealth,102,4537,1.4655248,3438.1895,205.88991,wQNR8pXUUr,com.sec.android.app.shealth,34a393cd-4269-46bb-a5c8-82415f4405e6,1682553600000,
65df3d14-a46a-46ca-8ef2-bcb0a54e68d1.binning_data.json,2023-04-28 22:49:11.078,2023-04-28 05:50:56.358,com.sec.android.app.shealth,-2,7483,1.4835107,5829.6357,338.17426,VfS0qUERdZ,com.sec.android.app.shealth,65df3d14-a46a-46ca-8ef2-bcb0a54e68d1,1682640000000,
7b1ec9ab-d863-4130-819e-04c96cd7e904.binning_data.json,2023-04-28 23:00:01.343,2023-04-28 23:00:01.343,com.sec.android.app.shealth,0,6646,1.4974985,5224.1865,300.7102,PuK0nF5N0H,com.sec.android.app.shealth,7b1ec9ab-d863-4130-819e-04c96cd7e904,1682640000000,
06426c12-af92-47bb-8caa-2faf9ba22055.binning_data.json,2023-04-28 23:00:03.074,2023-04-28 23:00:03.074,com.sec.android.app.shealth,102,4318,1.4291258,3268.6687,189.38016,wQNR8pXUUr,com.sec.android.app.shealth,06426c12-af92-47bb-8caa-2faf9ba22055,1682640000000,
c658c422-66a9-4bdb-96cc-ac226c9124ab.binning_data.json,2023-04-29 23:16:37.734,2023-04-28 23:03:37.978,com.sec.android.app.shealth,-2,4575,1.3853377,3529.8442,207.0378,VfS0qUERdZ,com.sec.android.app.shealth,c658c422-66a9-4bdb-96cc-ac226c9124ab,1682726400000,
a9af94a0-adc5-4f60-9bfd-55a619cfcaa0.binning_data.json,2023-04-29 23:02:23.367,2023-04-29 23:00:01.117,com.sec.android.app.shealth,0,4462,1.3959677,3473.9727,201.65887,PuK0nF5N0H,com.sec.android.app.shealth,a9af94a0-adc5-4f60-9bfd-55a619cfcaa0,1682726400000,
c364268e-af4f-441b-8ba7-a8e130589ed3.binning_data.json,2023-04-30 23:00:03.145,2023-04-29 23:00:02.010,com.sec.android.app.shealth,102,2667,1.3866985,1996.2708,125.44003,wQNR8pXUUr,com.sec.android.app.shealth,c364268e-af4f-441b-8ba7-a8e130589ed3,1682726400000,
b6fd5193-e129-4829-88d7-fd6197f04069.binning_data.json,2023-04-30 21:56:37.851,2023-04-29 23:02:22.919,com.sec.android.app.shealth,-2,6263,1.4653186,4841.2925,281.5269,VfS0qUERdZ,com.sec.android.app.shealth,b6fd5193-e129-4829-88d7-fd6197f04069,1682812800000,
fd47ad3c-939b-44bc-920c-54a69863263e.binning_data.json,2023-04-30 23:00:01.878,2023-04-29 23:02:23.363,com.sec.android.app.shealth,0,5228,1.4961864,4107.949,236.18616,PuK0nF5N0H,com.sec.android.app.shealth,fd47ad3c-939b-44bc-920c-54a69863263e,1682812800000,
de0d1ad5-1bf1-4d06-994b-57a407cf93aa.binning_data.json,2023-04-30 23:00:03.140,2023-04-30 23:00:03.140,com.sec.android.app.shealth,102,5618,1.4124779,4232.3906,254.35031,wQNR8pXUUr,com.sec.android.app.shealth,de0d1ad5-1bf1-4d06-994b-57a407cf93aa,1682812800000,
ec83e545-8bc5-4ddc-9bec-0f9f66663da6.binning_data.json,2023-05-01 21:21:27.550,2023-05-01 06:28:51.872,com.sec.android.app.shealth,-2,5493,1.4312339,4214.0312,248.27144,VfS0qUERdZ,com.sec.android.app.shealth,ec83e545-8bc5-4ddc-9bec-0f9f66663da6,1682899200000,
df30120a-5b5a-4ee2-b34c-fa1e7a9639cb.binning_data.json,2023-05-01 23:00:01.633,2023-05-01 23:00:01.633,com.sec.android.app.shealth,0,4622,1.4594352,3605.418,208.50159,PuK0nF5N0H,com.sec.android.app.shealth,df30120a-5b5a-4ee2-b34c-fa1e7a9639cb,1682899200000,
9e14540d-709f-466d-9632-0663bddaa7eb.binning_data.json,2023-05-01 23:00:02.484,2023-05-01 23:00:02.484,com.sec.android.app.shealth,102,4915,1.376196,3671.1443,215.44012,wQNR8pXUUr,com.sec.android.app.shealth,9e14540d-709f-466d-9632-0663bddaa7eb,1682899200000,
c7e1b044-bdf2-4085-9e23-404c616fe9df.binning_data.json,2023-05-03 04:45:44.991,2023-05-02 02:55:32.875,com.sec.android.app.shealth,-2,10245,1.7562807,8462.174,594.4133,VfS0qUERdZ,com.sec.android.app.shealth,c7e1b044-bdf2-4085-9e23-404c616fe9df,1682985600000,
a14fd798-8976-4123-a534-69b3503cb09a.binning_data.json,2023-05-02 23:13:13.504,2023-05-02 23:13:13.504,com.sec.android.app.shealth,0,4912,1.5660077,3893.2207,222.12048,PuK0nF5N0H,com.sec.android.app.shealth,a14fd798-8976-4123-a534-69b3503cb09a,1682985600000,
363691d8-f732-4046-b868-f7d37933e543.binning_data.json,2023-05-03 23:52:49.421,2023-05-02 23:13:14.185,com.sec.android.app.shealth,102,9867,1.7260437,8071.1265,581.0469,wQNR8pXUUr,com.sec.android.app.shealth,363691d8-f732-4046-b868-f7d37933e543,1682985600000,
49888506-f7a5-47a5-bdb7-0c4821c11683.binning_data.json,2023-05-04 09:56:45.447,2023-05-03 05:04:25.855,com.sec.android.app.shealth,-2,11362,1.6634393,9250.99,633.9411,VfS0qUERdZ,com.sec.android.app.shealth,49888506-f7a5-47a5-bdb7-0c4821c11683,1683072000000,
6c74a1be-d620-4f8b-b2b9-b4cd2a5056a1.binning_data.json,2023-05-03 23:52:48.566,2023-05-03 23:52:48.566,com.sec.android.app.shealth,0,6506,1.5461205,5136.1504,292.6129,PuK0nF5N0H,com.sec.android.app.shealth,6c74a1be-d620-4f8b-b2b9-b4cd2a5056a1,1683072000000,
7fa7b816-e5f2-47b4-9816-32066cbd89e4.binning_data.json,2023-05-04 23:00:11.397,2023-05-03 23:52:49.416,com.sec.android.app.shealth,102,11013,1.62677,8854.89,611.9254,wQNR8pXUUr,com.sec.android.app.shealth,7fa7b816-e5f2-47b4-9816-32066cbd89e4,1683072000000,
229e5fbd-2902-4e8a-893b-c497c4b8a71d.binning_data.json,2023-05-04 22:13:34.294,2023-05-04 06:40:19.859,com.sec.android.app.shealth,-2,5256,1.5414236,4136.534,248.86963,VfS0qUERdZ,com.sec.android.app.shealth,229e5fbd-2902-4e8a-893b-c497c4b8a71d,1683158400000,
978de6e7-c70f-4ce0-8e6f-c93efa17cdc5.binning_data.json,2023-05-04 23:00:04.026,2023-05-04 23:00:04.026,com.sec.android.app.shealth,0,3597,1.5094945,2863.504,164.84082,PuK0nF5N0H,com.sec.android.app.shealth,978de6e7-c70f-4ce0-8e6f-c93efa17cdc5,1683158400000,
a9ee04f7-0ce0-4728-a163-15afee381b0f.binning_data.json,2023-05-04 23:00:11.374,2023-05-04 23:00:11.374,com.sec.android.app.shealth,102,4735,1.4716012,3627.059,220.26144,wQNR8pXUUr,com.sec.android.app.shealth,a9ee04f7-0ce0-4728-a163-15afee381b0f,1683158400000,
afd03248-51c6-414b-8c32-586996cf73f3.binning_data.json,2023-05-05 22:28:33.678,2023-05-05 06:31:42.265,com.sec.android.app.shealth,-2,10818,1.8415738,9153.856,682.7221,VfS0qUERdZ,com.sec.android.app.shealth,afd03248-51c6-414b-8c32-586996cf73f3,1683244800000,
450d19e4-338c-4b0a-99f6-2be20a76db1e.binning_data.json,2023-05-05 23:00:01.722,2023-05-05 23:00:01.722,com.sec.android.app.shealth,0,3725,1.5694381,2952.5195,168.7478,PuK0nF5N0H,com.sec.android.app.shealth,450d19e4-338c-4b0a-99f6-2be20a76db1e,1683244800000,
2c5b7541-86d7-4af7-b9a2-479e8bd0552f.binning_data.json,2023-05-05 23:00:03.101,2023-05-05 23:00:03.101,com.sec.android.app.shealth,102,10456,1.8311433,8804.136,666.00446,wQNR8pXUUr,com.sec.android.app.shealth,2c5b7541-86d7-4af7-b9a2-479e8bd0552f,1683244800000,
769c695f-60b6-4394-b0ae-9aa731a842b6.binning_data.json,2023-05-06 22:22:40.048,2023-05-05 23:30:01.077,com.sec.android.app.shealth,-2,5420,1.479653,4203.695,248.6559,VfS0qUERdZ,com.sec.android.app.shealth,769c695f-60b6-4394-b0ae-9aa731a842b6,1683331200000,
c7ebd0f8-5ff3-4d13-9981-0b0814f37556.binning_data.json,2023-05-06 23:00:01.409,2023-05-06 23:00:01.409,com.sec.android.app.shealth,0,4154,1.5220231,3277.3906,188.5376,PuK0nF5N0H,com.sec.android.app.shealth,c7ebd0f8-5ff3-4d13-9981-0b0814f37556,1683331200000,
d0a4f050-2810-4d3a-9ebc-1079721fc995.binning_data.json,2023-05-06 23:00:02.749,2023-05-06 23:00:02.749,com.sec.android.app.shealth,102,4968,1.4413611,3772.6675,226.3703,wQNR8pXUUr,com.sec.android.app.shealth,d0a4f050-2810-4d3a-9ebc-1079721fc995,1683331200000,
b4bce937-f2c0-4a2c-9d80-dd2837fb455b.binning_data.json,2023-05-07 22:28:19.063,2023-05-07 05:40:55.888,com.sec.android.app.shealth,-2,9523,1.9806463,8272.375,671.46155,VfS0qUERdZ,com.sec.android.app.shealth,b4bce937-f2c0-4a2c-9d80-dd2837fb455b,1683417600000,
07278bc0-922a-4b89-b015-402ce044c411.binning_data.json,2023-05-07 23:00:01.582,2023-05-07 23:00:01.582,com.sec.android.app.shealth,0,1526,1.4716157,1195.8867,68.90918,PuK0nF5N0H,com.sec.android.app.shealth,07278bc0-922a-4b89-b015-402ce044c411,1683417600000,
a63d09b5-f3d3-4221-ba65-3a2af1ae64eb.binning_data.json,2023-05-07 23:00:02.806,2023-05-07 23:00:02.806,com.sec.android.app.shealth,102,8853,2.0252178,7736.108,646.7082,wQNR8pXUUr,com.sec.android.app.shealth,a63d09b5-f3d3-4221-ba65-3a2af1ae64eb,1683417600000,
0224316f-4a66-4827-80ad-41f2ae456560.binning_data.json,2023-05-08 21:26:24.503,2023-05-08 06:20:10.993,com.sec.android.app.shealth,-2,832,1.2904366,649.1333,39.10784,VfS0qUERdZ,com.sec.android.app.shealth,0224316f-4a66-4827-80ad-41f2ae456560,1683504000000,
88ccc455-75a6-4c53-9634-0a71aa491840.binning_data.json,2023-05-08 23:54:09.175,2023-05-08 23:54:09.175,com.sec.android.app.shealth,0,672,1.3061192,533.6133,32.03784,PuK0nF5N0H,com.sec.android.app.shealth,88ccc455-75a6-4c53-9634-0a71aa491840,1683504000000,
1906554d-df92-4d98-b4e3-35f754a2eed1.binning_data.json,2023-05-08 23:54:09.923,2023-05-08 23:54:09.923,com.sec.android.app.shealth,102,206,1.198641,148.35,9.04,wQNR8pXUUr,com.sec.android.app.shealth,1906554d-df92-4d98-b4e3-35f754a2eed1,1683504000000,
b599e56e-976f-4fcd-bbb3-2dbb66fd2f00.binning_data.json,2023-05-09 22:25:23.889,2023-05-09 04:43:46.294,com.sec.android.app.shealth,-2,6133,1.492591,4749.1855,290.44574,VfS0qUERdZ,com.sec.android.app.shealth,b599e56e-976f-4fcd-bbb3-2dbb66fd2f00,1683590400000,
